,id,start,end,record,prog,duration,18?,US?,sex,age,trip_int,trip_dom,trip_risk,know_1,know_2,know_3,know_4,know_5,know_6,know_7,know_8,know_9,know_10,know_11,know_12,know_13,2_group_know_weighted_sum,3_group_know_weighted_sum,knowinf_1,knowinf_2,knowinf_3,knowinf_4,knowinf_5,knowinf_6,knowinf_7,knowinf_8,knowinf_9,knowinf_10,2_group_knowinf_weighted_sum,3_group_knowinf_weighted_sum,search,source_part,source_fam,source_fre,source_reli,source_doct,source_tv,source_radi,source_news,source_gov,source_soc,source_web,mainst_?,source_most,info_accu,info_upto,behav_1,behav_2,behav_3,behav_4,behav_5,behav_6,behav_7,behav_8,behav_9,behav_10,behav_11,behav_12,2_group_behav_weighted_sum,3_group_behav_weighted_sum,behav7_1,behav7_2,behav7_3,behav7_4,2_group_behav7_weighted_sum,3_group_behav7_weighted_sum,smoke,drink,sleep,trav_sev,trav_cruise,trav_plan_int,trav_plan_dom,percv_risk,3mon_cases,percv_sev,belief_1,belief_2,belief_3,belief_4,belief_5,belief_6,belief_7,belief_8,belief_9,belief_10,belief_11,belief_12,fedgov_resp,statgov_resp,threat_secur,threat_econ,threat_pers,attid_pol_1,attid_pol_2,attid_pol_3,attid_pol_4,attid_pol_5,attid_pol_6,attid_pol_7,optimism,vote_?,vote_1,vote_2,vote_3,vote_4,anx_1,anx_2,anx_3,anx_4,impact_1,impact_2,impact_3,impact_4,impact_5,impact_6,race,state,urban,work,healthcare,child,educ,polit
599,ID1083,3/24/2020 19:01,3/24/2020 19:14,3/24/2020 19:14,100,796,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,9.5,9.3,1,1,0,1,1,1,1,1,1,1,8,8,2,1,1,1,0,0,1,0,1,1,1,1,1,8,1,1,0,0,0,1,0,0,1,1,1,1,0,0,4,3.7,0,0,1,0,0.5,0.7,3,0,3,3,3,3,3,6,4,6,3,3,1,1,1,2,2,2,1,1,1,0,2,6,2,3,3,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,3,32,2,1,0,1,1,3
600,ID1085,3/24/2020 19:05,3/24/2020 19:21,3/24/2020 19:21,100,911,1,1,0,3,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,1,0,1,1,1,1,1,1,1,8,8,4,0,1,0,0,0,1,0,0,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,0,1,1,1,2.5,2.7,0,0,4,3,3,3,3,6,2,4,3,3,2,0,3,2,1,2,1,1,1,0,7,4,2,3,2,1,1,2,3,2,3,3,1,1,1,1,1,1,5,1,1,0,2,5,2,0,1,1,6,1,1,8,0,0,2,1
601,ID1086,3/24/2020 19:08,3/24/2020 19:21,3/24/2020 19:21,100,738,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,6,6,1,1,0,0,0,1,0,1,1,1,5,5,4,0,0,1,0,0,1,1,1,1,1,1,1,8,0,0,0,0,0,1,1,0,1,1,1,1,0,0,4.5,4,0,1,0,1,2,2,4,4,2,2,2,3,3,3,5,5,3,3,3,3,2,3,1,0,3,1,3,2,7,7,2,3,3,3,2,2,3,1,1,3,2,1,0,1,0,0,2,0,0,1,5,1,5,5,1,0,6,14,2,1,0,0,1,3
602,ID1088,3/24/2020 19:07,3/24/2020 19:26,3/24/2020 19:27,100,1161,1,1,0,5,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,0,0,1,0,0,1,0,1,1,0,0,1,4,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,0,1,1,1,2.5,2.7,0,0,4,3,3,3,2,5,5,7,3,3,2,1,1,0,3,3,0,2,1,1,6,7,3,3,3,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,0,1,1,5,2,6,32,2,5,0,0,4,1
603,ID1092,3/24/2020 19:23,3/24/2020 19:34,3/24/2020 19:34,100,698,1,1,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,0,8,8,4,0,1,1,0,0,1,1,1,1,1,1,1,8,1,1,0,1,1,1,1,0,1,1,1,1,1,0,6.5,6,1,1,1,1,3,3.3,0,4,4,3,3,3,3,5,3,5,3,3,0,0,0,2,2,2,1,3,2,1,5,5,2,2,3,3,1,2,3,3,2,2,2,1,1,1,1,1,5,5,1,0,5,5,5,2,5,1,2,30,3,1,1,1,1,0
604,ID1093,3/24/2020 19:24,3/24/2020 19:36,3/24/2020 19:36,100,694,1,1,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,3,1,1,0,0,0,1,1,0,1,1,0,1,8,1,0,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,1,1,1,1,3,3.3,0,0,3,2,3,2,2,3,5,7,3,3,3,1,2,0,3,2,1,2,1,0,3,3,2,3,1,3,2,3,3,2,1,1,1,1,0,1,1,1,1,2,0,0,5,2,1,0,1,2,6,29,2,1,0,1,4,3
605,ID1094,3/24/2020 19:28,3/24/2020 19:39,3/24/2020 19:39,100,635,1,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,0,1,0,1,1,1,1,1,1,8,0,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,0,1,1,1,2.5,2.7,0,1,4,3,3,2,2,5,6,5,3,3,3,1,2,0,3,2,0,3,1,1,0,6,2,3,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,0,0,1,1,2,2,0,1,5,20,2,1,0,1,4,2
606,ID1095,3/24/2020 19:32,3/24/2020 19:41,3/24/2020 19:41,100,550,1,1,0,1,0,0,4,1,1,1,1,1,1,1,1,0,1,1,1,1,10.5,10.3,1,1,1,1,1,1,1,1,1,1,9,9,4,1,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,1,1,1,1,3,3.3,3,0,4,3,3,3,3,7,5,7,3,3,0,1,2,1,1,2,0,3,0,0,0,6,3,3,3,2,2,3,3,2,2,2,0,1,1,1,1,1,5,5,5,1,5,5,1,2,1,1,4,35,2,9,0,1,2,2
607,ID1096,3/24/2020 19:29,3/24/2020 19:41,3/24/2020 19:41,100,759,1,1,0,4,0,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,9,9,1,1,1,1,1,1,1,1,1,1,9,9,3,0,1,1,0,1,1,1,1,1,1,0,1,8,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,0,1,0,0,1,1,0,3,3,3,3,3,2,5,4,5,3,3,3,0,1,0,3,2,0,3,1,0,3,5,1,2,3,3,2,3,3,3,3,2,1,1,1,0,1,1,1,0,0,0,2,0,1,0,0,0,6,22,2,1,1,0,2,0
608,ID1098,3/24/2020 19:32,3/24/2020 19:44,3/24/2020 19:44,100,720,1,1,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,0,1,1,1,1,1,1,6,6,3,1,1,1,0,1,0,0,0,1,1,1,1,4,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3,3,1,1,1,1,3,3.3,0,3,3,3,3,3,3,4,4,5,3,3,0,1,1,0,2,2,1,2,2,1,2,2,1,3,3,2,2,3,2,2,2,2,1,1,1,1,0,1,5,5,5,5,2,5,2,1,1,5,4,43,3,6,0,0,3,3
609,ID1100,3/24/2020 19:34,3/24/2020 19:47,3/24/2020 19:47,100,773,1,1,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,1,1,1,1,1,1,1,7,7,0,0,1,1,0,0,1,0,1,1,1,0,1,8,1,1,0,0,1,1,1,0,0,0,1,0,1,0,3.5,3.3,1,1,0,1,2.5,2.7,0,0,3,3,3,3,2,2,3,6,3,3,3,0,3,1,3,3,0,3,2,0,0,6,3,3,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,6,33,2,5,0,0,3,2
610,ID1104,3/24/2020 19:37,3/24/2020 19:58,3/24/2020 19:58,100,1265,1,1,0,5,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,0,0,0,0,1,0,1,1,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,1,1,3,3.3,0,4,4,3,3,3,3,5,4,9,3,3,3,2,0,2,3,0,0,3,2,0,1,8,2,3,3,2,1,3,3,3,1,0,0,1,1,1,0,1,5,1,1,1,1,1,1,1,1,1,6,21,1,6,0,0,2,0
611,ID1105,3/24/2020 19:47,3/24/2020 19:59,3/24/2020 19:59,100,722,1,1,0,4,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,1,10,10,1,1,0,1,1,1,1,1,1,1,8,8,4,0,0,1,0,1,1,0,1,1,1,0,1,4,1,1,0,1,1,1,1,0,0,1,1,1,1,0,6,5.7,1,1,0,1,2.5,2.7,3,0,4,3,3,3,3,7,3,7,3,3,3,2,3,0,3,3,0,3,1,0,3,4,1,0,1,0,1,3,3,3,2,3,1,1,1,1,1,1,5,2,2,2,1,5,2,0,1,5,6,38,1,5,0,0,2,0
612,ID1106,3/24/2020 19:48,3/24/2020 20:00,3/24/2020 20:00,100,752,1,1,0,5,1,0,2,1,1,1,0,1,1,1,1,0,1,1,1,1,9.5,9.3,1,0,1,1,1,1,1,1,1,1,8,8,4,0,1,1,0,1,1,0,0,1,1,0,1,8,1,0,0,0,0,1,1,0,1,1,1,1,1,0,5,4.3,0,1,0,1,2,2,4,4,4,3,3,3,3,3,3,9,3,3,1,1,1,1,2,2,1,1,2,1,8,4,3,3,3,2,1,1,3,3,2,2,2,1,1,1,1,1,0,1,0,1,1,2,5,5,5,1,6,22,2,5,0,0,2,3
613,ID1107,3/24/2020 19:49,3/24/2020 20:01,3/24/2020 20:01,100,754,1,1,0,3,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,1,1,1,0,0,1,0,1,1,1,0,1,8,1,1,0,0,1,1,1,0,1,1,1,1,1,0,5.5,5,1,1,1,1,3,3.3,0,0,4,3,3,3,3,5,4,7,3,3,2,0,3,1,2,2,1,1,1,0,3,5,3,3,2,2,2,3,3,3,1,1,1,1,1,1,1,1,2,2,1,1,2,5,2,1,1,1,6,13,2,1,0,0,3,3
614,ID1108,3/24/2020 19:51,3/24/2020 20:02,3/24/2020 20:02,100,627,1,1,0,1,0,1,4,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,1,0,1,1,1,1,1,1,1,8,8,4,0,1,1,1,1,1,1,1,1,1,1,1,7,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,0,1,1,1,2.5,2.7,0,0,5,3,3,3,3,4,4,10,3,3,2,0,0,1,3,3,0,3,1,1,0,8,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,5,7,2,1,0,1,4,0
615,ID1109,3/24/2020 19:50,3/24/2020 20:03,3/24/2020 20:03,100,768,1,1,0,3,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,0,1,1,0,0,0,0,1,1,0,0,1,7,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,1,1,1,1,3,3.3,0,0,3,3,3,3,3,7,4,9,3,3,2,0,0,0,3,3,0,3,2,0,0,7,1,3,3,3,3,3,3,3,2,1,0,1,1,1,0,1,5,1,1,1,5,0,5,5,5,5,6,22,2,6,0,0,2,0
616,ID1111,3/24/2020 19:53,3/24/2020 20:05,3/24/2020 20:05,100,740,1,1,0,4,0,0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,1,0,1,1,1,1,1,1,1,8,8,3,0,0,1,0,1,1,0,1,1,1,0,1,8,1,1,0,0,1,1,0,0,0,1,1,1,1,0,4.5,4.3,1,1,1,1,3,3.3,0,3,4,3,3,3,3,6,6,6,3,3,1,1,2,0,3,3,0,2,1,0,5,7,2,3,3,2,1,3,3,3,3,3,1,1,1,1,1,1,5,5,2,2,2,2,2,1,2,5,6,7,2,3,0,0,2,0
617,ID1112,3/24/2020 19:02,3/24/2020 20:06,3/24/2020 20:06,100,3799,1,1,0,1,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,1,10,10,1,1,0,1,1,1,1,1,1,1,8,8,4,1,1,1,0,1,1,0,1,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,1,1,3,3.3,0,4,3,3,3,3,3,10,6,4,3,3,3,0,3,0,3,3,0,3,3,0,3,9,3,3,1,1,1,3,2,3,0,1,1,1,1,1,1,1,5,1,2,2,5,2,5,5,1,2,6,32,2,1,0,0,4,0
618,ID1113,3/24/2020 19:58,3/24/2020 20:07,3/24/2020 20:07,100,502,1,1,0,0,0,1,3,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,0,1,1,1,1,1,1,1,1,8,8,4,0,1,1,0,1,0,0,0,1,1,1,1,8,0,1,0,0,1,1,1,0,1,1,1,1,1,0,5.5,5,1,1,1,1,3,3.3,1,1,2,3,3,3,3,9,5,1,3,3,2,2,3,0,0,3,2,3,2,2,3,6,3,3,3,2,2,3,2,2,2,2,1,1,1,1,1,1,5,5,2,1,5,5,2,1,0,2,6,7,2,7,0,0,2,0
619,ID1114,3/24/2020 19:45,3/24/2020 20:07,3/24/2020 20:07,100,1329,1,1,0,4,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,1,10,10,1,0,1,1,1,1,1,1,1,1,8,8,1,0,0,0,0,1,1,0,1,1,0,1,1,7,1,1,0,0,0,1,1,0,1,0,1,1,1,0,4.5,4,0,1,1,0,1.5,1.7,0,0,4,3,3,3,3,10,4,10,3,3,0,0,0,1,3,3,0,3,0,0,2,8,1,1,3,3,2,2,3,3,3,3,0,1,1,1,0,1,5,1,1,1,5,5,5,5,5,5,6,38,2,4,0,0,2,3
620,ID1117,3/24/2020 20:10,3/24/2020 20:20,3/24/2020 20:20,100,575,1,1,0,1,0,1,2,1,1,1,0,1,1,1,1,0,0,1,1,1,8.5,8.3,1,0,1,1,1,1,1,1,1,1,8,8,4,1,1,1,0,0,1,1,1,1,1,1,1,8,0,1,0,0,0,1,0,0,1,1,1,1,0,0,4,3.7,0,1,1,1,2.5,2.7,1,0,4,3,3,3,3,5,4,6,3,3,0,0,2,0,3,2,0,3,2,0,3,3,3,3,3,2,2,3,2,2,3,3,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,6,14,2,1,0,1,2,2
621,ID1119,3/24/2020 20:11,3/24/2020 20:21,3/24/2020 20:21,100,608,1,1,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,10,10,1,1,1,1,1,1,1,0,1,1,8.5,8.3,4,1,1,1,0,1,1,0,1,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,0,0,0,4,3.7,1,1,1,1,3,3.3,0,0,1,3,3,3,3,5,3,5,3,3,3,0,2,2,2,2,1,1,2,0,4,4,3,3,2,2,2,2,3,2,2,2,1,1,1,1,1,1,5,5,5,2,5,5,5,5,5,5,6,25,2,1,0,0,4,3
622,ID1120,3/24/2020 20:12,3/24/2020 20:22,3/24/2020 20:22,100,592,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,0,0,0,0,0,0,0,1,0,1,1,1,10,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,1,1,1,1,3,3.3,0,1,2,3,3,3,3,5,4,7,3,3,3,0,1,0,3,2,0,3,1,0,0,0,3,3,1,1,2,3,2,1,1,1,0,1,1,1,1,1,5,5,5,5,5,5,5,1,1,5,6,40,2,9,0,1,2,0
623,ID1121,3/24/2020 20:16,3/24/2020 20:23,3/24/2020 20:23,100,458,1,1,0,2,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,1,0,1,0,1,1,1,1,1,1,1,1,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,3.5,3.3,1,1,1,1,3,3.3,0,0,3,3,3,3,3,10,4,5,3,3,3,1,2,1,2,2,0,2,2,1,1,3,2,3,2,1,1,3,2,2,2,2,1,1,1,1,1,1,5,1,1,0,1,5,5,0,0,0,1,42,2,1,1,1,4,3
624,ID1123,3/24/2020 20:16,3/24/2020 20:25,3/24/2020 20:25,100,573,1,1,0,1,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,10,10,1,0,1,1,1,1,1,1,1,1,8,8,4,1,1,1,0,1,1,0,1,1,1,1,1,4,0,1,0,1,1,1,1,0,0,1,1,1,1,0,6,5.7,1,1,1,1,3,3.3,5,3,4,3,3,3,3,8,6,10,3,3,2,1,2,2,3,2,0,3,1,0,2,4,3,3,2,3,1,3,3,3,3,3,1,1,1,1,1,1,5,1,2,2,5,2,2,0,1,5,6,49,1,6,0,1,2,3
625,ID1124,3/24/2020 20:17,3/24/2020 20:25,3/24/2020 20:25,100,521,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,1,1,1,1,1,1,1,1,8,8,4,0,0,1,0,1,1,0,1,1,1,1,1,4,1,1,1,1,0,1,1,0,1,0,1,1,0,0,6,5.7,1,1,1,1,3,3.3,0,4,1,3,3,3,2,9,4,5,3,3,2,0,0,1,2,2,1,2,2,0,5,5,3,3,3,3,1,2,3,3,2,2,2,1,1,1,1,1,5,5,5,2,5,5,2,2,5,5,6,25,2,1,1,1,4,2
626,ID1125,3/24/2020 20:19,3/24/2020 20:29,3/24/2020 20:29,100,548,1,1,0,1,0,1,3,1,1,1,1,1,1,1,1,0,1,1,1,0,9.5,9.3,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,0,1,1,1,1,1,1,1,1,7,1,1,0,1,0,1,1,0,0,1,1,1,0,0,5,4.7,1,0,1,1,2,2.3,0,0,0,3,3,3,2,7,6,3,3,3,3,0,0,0,0,3,0,3,2,0,0,0,3,3,3,3,2,3,3,3,2,3,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,6,3,3,1,1,0,4,0
627,ID1127,3/24/2020 20:23,3/24/2020 20:33,3/24/2020 20:33,100,576,1,1,0,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,0,1,1,0,0,1,1,1,1,1,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,1,5,4.3,0,1,1,1,2.5,2.7,0,0,0,3,3,3,3,8,4,3,3,3,3,0,2,1,3,2,1,3,2,1,2,2,3,3,3,1,1,2,3,3,1,2,2,1,1,1,1,1,5,2,2,2,5,5,5,5,5,1,6,21,3,1,1,1,2,3
628,ID1128,3/24/2020 20:24,3/24/2020 20:34,3/24/2020 20:34,100,546,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,1,1,1,0,1,1,1,1,7,7,4,1,1,1,0,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,1,0,0,1,1,1,0,0,5,4.7,0,0,0,1,1,1,0,0,3,3,3,3,1,1,5,1,2,2,2,1,1,2,1,1,3,0,1,1,0,0,2,3,2,3,3,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,48,1,1,1,1,2,1
629,ID1131,3/24/2020 20:23,3/24/2020 20:35,3/24/2020 20:35,100,709,1,1,0,3,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,1,1,1,1,1,1,0,6,6,3,1,1,1,0,1,1,0,1,1,1,1,1,8,1,1,1,0,1,1,1,0,0,1,1,1,0,0,5.5,5.3,1,1,0,1,2.5,2.7,0,4,5,3,3,3,3,7,4,9,3,3,3,1,3,1,3,2,0,2,2,1,3,3,2,3,2,1,1,2,2,3,3,3,3,1,1,1,1,1,1,1,0,0,2,2,2,0,1,1,6,22,1,1,0,0,4,1
630,ID1133,3/24/2020 20:20,3/24/2020 20:36,3/24/2020 20:36,100,969,1,1,0,5,0,0,3,1,1,0,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,1,0,1,1,1,1,0,1,1,1,1,0,0,6,5.7,0,1,0,1,2,2,3,0,3,3,3,3,3,4,4,8,3,3,2,1,2,1,3,2,0,3,1,1,1,1,3,2,2,2,2,3,2,2,1,1,2,1,1,1,0,1,0,0,0,0,0,0,5,0,0,0,6,3,2,9,0,0,2,0
631,ID1134,3/24/2020 20:28,3/24/2020 20:37,3/24/2020 20:37,100,569,1,1,0,2,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,9.5,9.3,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,1,0,1,1,0,1,1,1,1,0,0,5.5,5,1,1,1,1,3,3.3,0,3,2,3,3,3,3,6,3,6,3,3,1,1,3,1,3,3,1,1,1,1,4,4,2,3,3,2,1,2,3,3,3,3,2,1,1,1,1,1,5,5,2,2,5,5,2,2,1,1,6,7,1,1,1,1,2,2
632,ID1136,3/24/2020 20:35,3/24/2020 20:41,3/24/2020 20:41,100,378,1,1,0,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,0,0,0,0,1,1,1,1,1,0,0,1,8,1,0,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,0,1,1,1,2.5,2.7,0,0,4,3,3,3,3,10,4,7,3,3,1,1,1,0,3,2,0,3,1,0,2,2,3,3,3,2,1,3,2,2,1,1,1,1,1,1,1,1,5,2,2,5,5,5,5,1,1,0,6,22,2,1,1,1,3,0
633,ID1138,3/24/2020 20:26,3/24/2020 20:42,3/24/2020 20:42,100,963,1,1,1,3,0,0,4,1,1,1,1,1,1,1,1,1,1,1,0,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,0,0,1,0,0,0,1,0,1,5,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,0,1,0,1,2,2,0,3,5,3,3,3,3,3,6,10,3,3,0,0,3,0,1,3,0,2,1,0,7,7,2,3,3,3,0,3,3,3,3,3,1,1,1,1,0,1,0,0,0,0,0,5,5,0,0,0,6,38,2,6,1,1,2,3
634,ID1139,3/24/2020 20:35,3/24/2020 20:43,3/24/2020 20:43,100,435,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,1,1,1,1,1,1,1,7,7,4,0,1,0,0,1,1,0,1,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,1,1,3,3.3,0,3,4,3,3,2,2,3,4,6,3,3,2,0,2,0,2,3,2,1,1,0,7,7,1,3,2,1,1,2,2,2,3,1,2,1,0,1,1,1,2,2,1,0,5,2,2,1,1,1,6,9,2,1,0,0,3,3
635,ID1140,3/24/2020 20:30,3/24/2020 20:44,3/24/2020 20:44,100,817,1,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,0,1,1,1,1,1,7,7,4,0,1,1,0,0,1,0,0,1,1,1,1,8,0,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,0,1,0,1,2,2,0,0,2,3,3,3,3,7,4,9,3,3,0,1,2,1,3,3,1,3,2,0,0,2,2,3,3,0,1,3,3,2,3,3,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,6,30,3,1,0,0,2,3
636,ID1145,3/24/2020 20:41,3/24/2020 20:51,3/24/2020 20:51,100,586,1,1,0,1,0,0,3,1,1,0,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,4,1,0,0,0,0,1,1,1,1,1,1,1,10,0,0,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,0,1,1,1,2.5,2.7,0,1,4,3,3,3,3,8,4,4,3,3,0,0,1,2,2,2,1,3,1,0,1,2,2,3,3,3,2,2,3,3,3,2,1,1,1,1,1,1,2,2,2,2,5,2,2,0,5,2,6,5,2,1,0,0,3,2
637,ID1146,3/24/2020 20:45,3/24/2020 20:52,3/24/2020 20:53,100,456,1,1,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,1,1,0,0,1,1,0,1,1,1,1,1,8,0,0,0,0,1,1,0,0,0,1,1,1,0,0,4,4,1,1,0,1,2.5,2.7,0,0,2,3,3,3,3,5,6,3,3,3,1,0,2,1,2,0,2,2,2,0,3,4,2,3,3,3,1,2,2,2,3,3,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,6,16,1,9,0,1,2,1
638,ID1150,3/24/2020 20:47,3/24/2020 20:58,3/24/2020 20:58,100,667,1,1,0,4,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,1,0,0,0,1,1,0,1,1,1,1,1,8,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,1,1,0,1,2.5,2.7,0,3,4,3,3,3,2,6,6,7,3,3,2,1,1,1,2,2,1,3,1,1,2,3,3,3,2,3,3,3,3,2,3,2,1,1,1,1,0,1,5,2,2,1,2,2,2,1,1,1,6,46,2,6,0,0,4,0
639,ID1152,3/24/2020 20:50,3/24/2020 21:01,3/24/2020 21:01,100,658,1,1,0,4,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,1,1,1,1,1,1,1,1,8,8,4,1,1,1,0,1,1,0,1,1,1,1,1,8,1,1,1,1,1,1,1,0,0,1,1,1,1,0,7,6.7,1,1,1,1,3,3.3,0,0,5,3,3,3,3,7,6,10,3,3,2,0,3,0,3,3,0,3,1,0,2,9,1,3,2,3,0,3,3,3,3,3,1,1,1,1,1,1,2,2,1,1,5,5,0,1,1,5,6,29,1,8,0,0,4,2
640,ID1153,3/24/2020 20:45,3/24/2020 21:02,3/24/2020 21:02,100,1043,1,1,1,4,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,0,1,1,1,1,0,1,1,1,4,1,1,0,0,1,1,1,0,0,1,1,1,1,0,5,4.7,0,1,1,1,2.5,2.7,0,0,5,3,3,3,3,6,4,7,3,3,0,1,3,1,3,3,1,3,2,1,1,3,3,3,3,0,1,3,3,3,3,3,1,1,1,1,1,1,5,5,2,1,5,5,5,2,2,5,6,32,3,6,0,1,3,3
641,ID1155,3/24/2020 20:42,3/24/2020 21:05,3/24/2020 21:05,100,1399,1,1,1,3,0,0,3,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,0,0,1,1,1,1,1,1,1,7,7,4,1,0,1,0,0,1,0,0,1,1,0,1,8,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,0,1,0,1,2,2,0,3,3,3,3,3,2,8,4,8,3,3,2,0,2,0,3,1,1,3,1,1,3,7,3,3,2,1,1,2,3,3,3,3,2,1,1,1,1,1,1,0,0,1,1,1,1,0,1,2,6,13,3,1,1,0,3,0
